lakeno,gw_in,gw_out,gw_net,lake_name,kstp,kper,mf_time,start_datetime,end_datetime
1,-357.70658587666867,745.7574898418937,388.0509039652251,Pleasant,7,178,5418.0,1995-10-01,1995-11-01
1,-393.9727349160131,711.8137289936083,317.84099407759516,Pleasant,7,179,5448.0,1995-11-01,1995-12-01
1,-340.28694905770647,732.925157626073,392.6382085683665,Pleasant,7,180,5479.0,1995-12-01,1996-01-01
1,-317.5869069493957,771.2439169441593,453.6570099947636,Pleasant,7,181,5510.0,1996-01-01,1996-02-01
1,-465.58825863318134,636.6952066339644,171.10694800078306,Pleasant,7,182,5539.0,1996-02-01,1996-03-01
1,-437.58856582907373,646.557853511446,208.96928768237223,Pleasant,7,183,5570.0,1996-03-01,1996-04-01
1,-452.32518115103846,663.3931659509993,211.06798479996087,Pleasant,7,184,5600.0,1996-04-01,1996-05-01
1,-383.4048816048888,695.1549093873227,311.7500277824339,Pleasant,7,185,5631.0,1996-05-01,1996-06-01
1,-461.141442553101,705.2556701024675,244.11422754936655,Pleasant,7,186,5661.0,1996-06-01,1996-07-01
1,-392.75085028292995,745.5088622770202,352.7580119940902,Pleasant,7,187,5692.0,1996-07-01,1996-08-01
1,-294.5843897932847,769.4039241360764,474.8195343427917,Pleasant,7,188,5723.0,1996-08-01,1996-09-01
1,-269.28156931058123,749.686552705937,480.4049833953557,Pleasant,7,189,5753.0,1996-09-01,1996-10-01
1,-273.7049009523992,750.2456436298775,476.54074267747825,Pleasant,7,190,5784.0,1996-10-01,1996-11-01
1,-237.13024829886822,763.1947248407287,526.0644765418605,Pleasant,7,191,5814.0,1996-11-01,1996-12-01
1,-201.75043827793243,785.2430332300507,583.4925949521183,Pleasant,7,192,5845.0,1996-12-01,1997-01-01
1,-184.95987846127002,783.8791620525842,598.9192835913142,Pleasant,7,193,5876.0,1997-01-01,1997-02-01
1,-236.47016290913902,707.263683354504,470.79352044536495,Pleasant,7,194,5904.0,1997-02-01,1997-03-01
1,-388.3506062388485,571.2397838372817,182.8891775984332,Pleasant,7,195,5935.0,1997-03-01,1997-04-01
1,-327.4028503266278,588.5752275742204,261.17237724759264,Pleasant,7,196,5965.0,1997-04-01,1997-05-01
1,-354.49286949122467,600.0717378785698,245.57886838734515,Pleasant,7,197,5996.0,1997-05-01,1997-06-01
1,-313.68770082905763,624.3274952432253,310.6397944141676,Pleasant,7,198,6026.0,1997-06-01,1997-07-01
1,-345.6948188699542,641.8377908443044,296.14297197435025,Pleasant,7,199,6057.0,1997-07-01,1997-08-01
1,-288.7334588786106,693.5064703435924,404.7730114649818,Pleasant,7,200,6088.0,1997-08-01,1997-09-01
1,-281.8803021863265,688.8397118617704,406.9594096754439,Pleasant,7,201,6118.0,1997-09-01,1997-10-01
1,-265.0119123260766,676.360687200971,411.34877487489445,Pleasant,7,202,6149.0,1997-10-01,1997-11-01
1,-244.17944727373998,662.5250485202582,418.34560124651824,Pleasant,7,203,6179.0,1997-11-01,1997-12-01
