lakeno,gw_in,gw_out,gw_net,lake_name,kstp,kper,mf_time,start_datetime,end_datetime
4,-71.96750546240264,422.4164203993279,350.4489149369252,Long Lake,4,20,610.0,2013-08-01,2013-09-01
4,-41.75742394186687,479.50277580086015,437.7453518589932,Long Lake,4,21,640.0,2013-09-01,2013-10-01
4,-26.80767069905877,468.49010390958193,441.68243321052324,Long Lake,4,22,671.0,2013-10-01,2013-11-01
4,-100.93891108686249,288.1872644357736,187.24835334891108,Long Lake,4,23,701.0,2013-11-01,2013-12-01
4,-31.964466672760665,346.0196662825222,314.0551996097616,Long Lake,4,24,732.0,2013-12-01,2014-01-01
4,-13.501996043273811,340.80238782704777,327.30039178377393,Long Lake,4,25,763.0,2014-01-01,2014-02-01
4,-4.253012256845068,312.185619022411,307.93260676556594,Long Lake,4,26,791.0,2014-02-01,2014-03-01
4,-99.18218817376301,144.23036620342478,45.04817802966178,Long Lake,4,27,822.0,2014-03-01,2014-04-01
4,-403.5906270692213,36.190213704451,-367.40041336477026,Long Lake,4,28,852.0,2014-04-01,2014-05-01
4,-203.6741445619521,97.05643023793623,-106.61771432401586,Long Lake,4,29,883.0,2014-05-01,2014-06-01
4,-165.28125201226152,133.20439764049144,-32.076854371770075,Long Lake,4,30,913.0,2014-06-01,2014-07-01
4,-85.46048065788588,205.82083621185225,120.36035555396641,Long Lake,4,31,944.0,2014-07-01,2014-08-01
4,-264.33874472737494,113.72190433114677,-150.61684039622816,Long Lake,4,32,975.0,2014-08-01,2014-09-01
4,-107.06299272881914,199.76247345618947,92.69948072737031,Long Lake,4,33,1005.0,2014-09-01,2014-10-01
4,-72.87482094427472,239.23488378479686,166.3600628405222,Long Lake,4,34,1036.0,2014-10-01,2014-11-01
4,-64.88669042835754,241.5889713176616,176.70228088930403,Long Lake,4,35,1066.0,2014-11-01,2014-12-01
4,-125.7777449534636,172.9192113148139,47.141466361350346,Long Lake,4,36,1097.0,2014-12-01,2015-01-01
4,-65.13213922303935,215.96797730886314,150.8358380858238,Long Lake,4,37,1128.0,2015-01-01,2015-02-01
4,-38.391881656763076,249.93195199862117,211.5400703418581,Long Lake,4,38,1156.0,2015-02-01,2015-03-01
4,-27.13880971052371,241.65828737976605,214.51947766924235,Long Lake,4,39,1187.0,2015-03-01,2015-04-01
4,-110.29795196780609,133.41671907166835,23.118767103862254,Long Lake,4,40,1217.0,2015-04-01,2015-05-01
4,-231.84611662321456,57.4880755541821,-174.35804106903245,Long Lake,4,41,1248.0,2015-05-01,2015-06-01
4,-100.70935069577568,140.88441028896392,40.175059593188244,Long Lake,4,42,1278.0,2015-06-01,2015-07-01
4,-41.705397565638265,242.4359885314827,200.7305909658444,Long Lake,4,43,1309.0,2015-07-01,2015-08-01
4,-11.813292912379382,286.87403451784587,275.06074160546655,Long Lake,4,44,1340.0,2015-08-01,2015-09-01
4,-13.619412330273278,236.7962644153156,223.1768520850423,Long Lake,4,45,1370.0,2015-09-01,2015-10-01
4,-12.958820179305008,195.5847268615229,182.625906682218,Long Lake,4,46,1401.0,2015-10-01,2015-11-01
4,-47.86984715893389,124.35192175712912,76.48207459819524,Long Lake,4,47,1431.0,2015-11-01,2015-12-01
4,-285.57952967317567,29.232850337872602,-256.34667933530307,Long Lake,4,48,1462.0,2015-12-01,2016-01-01
4,-137.30110210564845,92.71970626528385,-44.58139584036459,Long Lake,4,49,1493.0,2016-01-01,2016-02-01
4,-185.4684673287958,70.13875719547086,-115.32971013332495,Long Lake,4,50,1522.0,2016-02-01,2016-03-01
4,-526.6953605176864,3.5171325807726364,-523.1782279369137,Long Lake,4,51,1553.0,2016-03-01,2016-04-01
4,-244.87058504445994,53.556250035771754,-191.3143350086882,Long Lake,4,52,1583.0,2016-04-01,2016-05-01
4,-146.12483812512897,134.13255638874244,-11.99228173638653,Long Lake,4,53,1614.0,2016-05-01,2016-06-01
4,-98.15546594945224,220.9034217683302,122.74795581887794,Long Lake,4,54,1644.0,2016-06-01,2016-07-01
4,-56.512816761321105,322.56858150643427,266.05576474511315,Long Lake,4,55,1675.0,2016-07-01,2016-08-01
