time,STAGE,INFLOW,RAINFALL,RUNOFF,LAK,WITHDRAWAL,EVAPORATION,STORAGE,VOLUME,SURFACE-AREA,WETTED-AREA,CONDUCTANCE
883.0,298.9125751,0.0,1085.650409,0.0,162.1588272,0.0,-1229.33139,306.3107229,2687355.146,545795.5042,547123.5988,4491.0546079999995
913.0,298.9239997,0.0,2479.000016,0.0,474.2850385,0.0,-1903.4537559999999,-101.103575,2693668.599,546023.9963,547088.3918,4489.877345
944.0,298.8520294,0.0,904.3390517999999,0.0,533.0279165000001,0.0,-1674.934659,1303.623733,2653887.926,544419.9554,545905.5957,4430.714038
975.0,298.89300710000003,0.0,2927.974964,0.0,653.5325482000001,0.0,-1581.484835,-692.9574905000001,2676544.214,545390.5486,546542.5727,4462.719566
1005.0,298.8482173,0.0,881.1900897,0.0,738.8474207,0.0,-1002.4605019999999,860.1183082999999,2651780.066,544320.9377,545691.3358,4419.2954119999995
1036.0,298.84143589999996,0.0,1277.4442589999999,0.0,847.1126008,0.0,-590.1038875,159.77273290000002,2648030.9280000003,544141.9108,545488.0607,4408.618423
1066.0,298.815413,0.0,728.5134946000001,0.0,860.4541404999999,0.0,-351.9027034,483.8438717,2633657.0519999997,543435.8965,544952.8844,4381.24662
1097.0,298.7874158,0.0,551.362893,0.0,653.0525336000001,0.0,-323.3384347,425.04226739999996,2618203.35,542613.5776,544500.1282,4359.610347
1128.0,298.74145560000005,0.0,173.7821243,0.0,707.1027746,0.0,-301.5368151,835.52395,2592903.95,541260.2511,543403.5563,4305.2681729999995
1156.0,298.69798619999995,0.0,193.2955994,0.0,782.1459252000001,0.0,-288.3142883,878.4099597999999,2569051.0730000003,539927.5586,542205.8859,4245.161252
1187.0,298.6368726,0.0,186.7917189,0.0,781.1872301,0.0,-482.12118399999997,1078.443716,2535593.3540000003,537815.4129,540552.0994,4162.868529
1217.0,298.6600377,0.0,1749.0611370000001,0.0,451.55097489999997,0.0,-751.4624230000001,-543.7968705,2548261.475,538649.295,541644.8422,4217.798057999999
1248.0,298.67662889999997,0.0,2016.2456489999997,0.0,476.69774400000006,0.0,-1253.893923,-283.7121565,2557344.651,539220.0331,542015.7107,4236.242274
1278.0,298.6614085,0.0,1949.790466,0.0,610.2816652,0.0,-1663.108609,325.45658330000003,2549011.264,538696.4529,541415.8522,4206.025213
1309.0,298.57674080000004,0.0,887.5803314,0.0,600.7907845,0.0,-1768.8390350000002,1485.858195,2502812.9069999997,535709.0992,539195.0249,4097.895789
1340.0,298.5288123,0.0,1270.5248689999999,0.0,687.6050307,0.0,-1448.791418,871.3419225,2476734.181,534013.2418,537770.9287,4032.2352060000003
1370.0,298.5335662,0.0,1999.191038,0.0,794.2155062999999,0.0,-1150.778839,-49.57993673,2479317.491,534187.2379,537641.8723,4024.321576
1401.0,298.50535360000003,0.0,958.4936801000001,0.0,824.169596,0.0,-634.1489554999999,504.7986991,2463999.26,533157.5799,536692.2222,3979.0401479999996
1431.0,298.5104442,0.0,1276.0231919999999,0.0,670.4066691,0.0,-452.89547630000004,-146.7873643,2466764.51,533351.9928,537199.0695,4005.27148
1462.0,298.6000284,0.0,2348.736409,0.0,238.8489796,0.0,-368.07066430000003,-1738.3228829999998,2515496.5,536488.976,540350.9183,4153.172384
1493.0,298.5830344,0.0,387.8464166,0.0,444.9107858,0.0,-312.4265132,373.2385337,2506238.066,535917.9548,539531.8654,4114.002651
1522.0,298.565385,0.0,390.21665010000004,0.0,294.7856131,0.0,-364.7804335,274.4387256,2496633.461,535329.246,539407.5016,4109.390552000001
1553.0,298.68040460000003,0.0,2661.8857980000002,0.0,-36.93192824,0.0,-539.2114547,-2156.8074079999997,2559414.227,539349.5942,542658.8435,4270.2580609999995
1583.0,298.66963849999996,0.0,712.8737287,0.0,226.9099188,0.0,-774.7994427,291.3957382,2553515.345,538979.5651,542111.657,4241.681335
1614.0,298.645443,0.0,1172.2911119999999,0.0,428.09325,0.0,-1240.419829,498.470233,2540275.713,538123.9485,541197.6474,4195.259196
1644.0,298.6438697,0.0,2277.555988,0.0,607.158798,0.0,-1762.0471850000001,93.64546513,2539415.765,538067.3099,540870.9845,4179.069861999999
1675.0,298.63698439999996,0.0,2483.931554,0.0,775.5325251,0.0,-1890.2294949999998,183.6620335,2535654.3880000003,537819.4369,540501.4162,4160.2442009999995
1706.0,298.6255237,0.0,2294.2042539999998,0.0,867.9195484999999,0.0,-1660.46181,235.92096380000004,2529399.326,537406.8509,540075.1889,4138.609502
1736.0,298.7868705,0.0,4530.557757,0.0,178.5657158,0.0,-1130.971771,-3220.979683,2617902.7630000003,542597.8724,544826.7817,4378.567279999999
1767.0,298.7861803,0.0,1017.785757,0.0,455.5381897,0.0,-671.5057115000001,109.2904364,2617522.304,542577.9927,544562.2973,4363.862882
1797.0,298.7929064,0.0,1004.380494,0.0,372.60860160000004,0.0,-478.8183357,-152.9533767,2621230.768,542774.0307,544773.4603,4374.508868
1828.0,298.80770939999996,0.0,1133.9411300000002,0.0,659.4907365,0.0,-313.81019960000003,-160.6397993,2629401.85,543212.2015,544900.0871,4379.481591
1859.0,298.8175575,0.0,1061.272199,0.0,511.12593089999996,0.0,-322.1729935,-227.97288849999998,2634841.9590000003,543497.6581,545210.6891,4395.725763
1887.0,298.8171178,0.0,627.2292663,0.0,90.77641055,0.0,-390.30066580000005,-146.0261824,2634598.96,543484.9932,545511.8737,4411.322653
1918.0,298.8617867,0.0,1389.7625859999998,0.0,123.85914240000001,0.0,-479.9569266,-785.6412408,2659284.563,544669.7414,546324.1264,4452.039453
1948.0,298.9353805,0.0,2262.6231350000003,0.0,54.70040274,0.0,-823.6319871000001,-1383.766022,2699960.832,546247.3066,547527.0133,4510.620882
1979.0,298.9454354,0.0,1558.3566210000001,0.0,304.55839310000005,0.0,-1163.837476,-89.67091699,2705522.115,546440.3624,547491.3647,4509.398018
2009.0,299.0261792,0.0,3536.698486,0.0,111.7771436,0.0,-1867.9247579999999,-1556.996575,2750162.397,547797.9256,548669.9037,4566.005592
2040.0,299.06643439999993,0.0,2843.648428,0.0,362.0836418,0.0,-1850.0278449999998,-631.5366416,2772422.207,548396.6559,548990.9466,4582.25542
2071.0,299.0747135,0.0,2178.4433649999996,0.0,692.3687127000001,0.0,-1457.594296,-28.48009323,2777003.14,548515.8752,548908.6598,4578.659961
2101.0,299.0384242,0.0,1230.583376,0.0,823.4771735,0.0,-1123.464432,716.3582454,2756930.191,547977.3091,548426.4883,4554.780521
2132.0,299.0418547,0.0,1629.5178230000001,0.0,944.7425063999999,0.0,-664.3317953,-20.44281358,2758826.5960000004,548028.1921,548421.9038,4554.534529
2162.0,298.9845714,0.0,283.5130752,0.0,924.6093997000002,0.0,-409.7730766,1050.877524,2727159.795,547136.4583,547727.1368,4520.972768
2193.0,298.9331033,0.0,336.1879545,0.0,950.495152,0.0,-313.4219152,927.7296817,2698701.9110000003,546203.5854,547023.5921,4486.399375999999
2224.0,298.89148450000005,0.0,447.74970509999997,0.0,844.4535002,0.0,-305.7010954,702.4055997,2675703.2169999997,545358.8789,546429.0741,4456.654104
2252.0,298.8709395,0.0,728.1319404,0.0,774.9160988,0.0,-333.6142815,380.39885510000005,2664350.193,544901.7983,546121.067,4441.350463000001
2283.0,298.8199454,0.0,400.7550357,0.0,841.7188917000001,0.0,-492.9524069,933.9166117000001,2636161.654,543566.4291,545062.6599,4387.032096
2313.0,298.8543691,0.0,1874.894247,0.0,535.7200246,0.0,-588.6358771,-750.5378592999999,2655181.534,544479.8513,545955.1491,4433.436772999999
2344.0,298.9488308,0.0,3566.1799340000002,0.0,297.36393530000004,0.0,-1490.8279710000002,-1777.6998989999997,2707400.914,546505.553,547552.1025,4512.44381
2374.0,298.94937830000003,0.0,2186.677342,0.0,367.0575273,0.0,-1838.76556,19.37903398,2707703.9439999997,546516.0661,547499.7079,4510.045859000001
2405.0,298.960441,0.0,2551.107118,0.0,521.8230733,0.0,-1885.3112489999999,-143.8357335,2713820.12,546719.7634,547550.0897,4512.640438
2436.0,299.08519680000006,0.0,4215.202767,0.0,261.9551297,0.0,-1625.8247720000002,-2327.422905,2782802.355,548658.5206,549199.6551,4592.621679999999
2466.0,299.20367519999996,0.0,3356.2311130000003,0.0,13.53393555,0.0,-1075.3334830000001,-2267.363668,2848140.164,549696.3419,550189.4227,4636.0268479999995
2497.0,299.31316150000004,0.0,2429.088744,0.0,-184.4676199,0.0,-592.0113349999999,-2021.54448,2908586.7210000004,550534.7626,551071.8316,4674.249546
2527.0,299.3564748,0.0,1101.314737,0.0,-26.58855117,0.0,-386.4996963,-741.4032162999999,2932520.8389999997,550846.6187,551260.8721,4682.856896
2558.0,299.37588450000004,0.0,795.0180124,0.0,177.18479209999998,0.0,-343.3949057,-274.437813,2943255.05,550986.3687,551302.1792,4684.944921
