lakeno,gw_in,gw_out,gw_net,lake_name,kstp,kper,mf_time,start_datetime,end_datetime
1,-14.551927059958867,194.81978451267014,180.2678574527113,Plainfield Lake,7,34,1035.0,1983-10-01,1983-11-01
1,-26.107405966341272,137.40937732779844,111.30197136145716,Plainfield Lake,7,35,1065.0,1983-11-01,1983-12-01
1,-0.14407558561470069,287.92674681788236,287.78267123226766,Plainfield Lake,7,36,1096.0,1983-12-01,1984-01-01
1,0.0,331.71373345415776,331.71373345415776,Plainfield Lake,7,37,1127.0,1984-01-01,1984-02-01
1,-210.870550196772,0.17132292617634448,-210.6992272705957,Plainfield Lake,7,38,1156.0,1984-02-01,1984-03-01
1,-59.384167130569274,48.45850448816828,-10.925662642400994,Plainfield Lake,7,39,1187.0,1984-03-01,1984-04-01
1,-147.09380920341664,6.245448538014897,-140.84836066540174,Plainfield Lake,7,40,1217.0,1984-04-01,1984-05-01
1,-30.90097643731997,102.68539573519388,71.78441929787391,Plainfield Lake,7,41,1248.0,1984-05-01,1984-06-01
1,-32.512696226388925,133.23875478140735,100.72605855501844,Plainfield Lake,7,42,1278.0,1984-06-01,1984-07-01
1,0.0,405.7540968448069,405.7540968448069,Plainfield Lake,7,43,1309.0,1984-07-01,1984-08-01
1,0.0,543.9248243251275,543.9248243251275,Plainfield Lake,7,44,1340.0,1984-08-01,1984-09-01
1,-0.33013034373379924,362.0730279877488,361.742897644015,Plainfield Lake,7,45,1370.0,1984-09-01,1984-10-01
1,-121.5444396485582,31.614584103781,-89.92985554477718,Plainfield Lake,7,46,1401.0,1984-10-01,1984-11-01
1,-195.41730834872573,1.916980619942024,-193.50032772878376,Plainfield Lake,7,47,1431.0,1984-11-01,1984-12-01
1,-207.4462725710753,,,Plainfield Lake,7,48,1462.0,1984-12-01,1985-01-01
1,-39.82803983297754,73.86284314880619,34.03480331582864,Plainfield Lake,7,49,1493.0,1985-01-01,1985-02-01
1,-114.4249385465448,10.705257923840236,-103.71968062270456,Plainfield Lake,7,50,1521.0,1985-02-01,1985-03-01
1,-77.2960458082307,23.15512990317893,-54.14091590505178,Plainfield Lake,7,51,1552.0,1985-03-01,1985-04-01
1,-57.56050993525446,44.60902262566879,-12.951487309585671,Plainfield Lake,7,52,1582.0,1985-04-01,1985-05-01
1,-24.833803535348125,106.50559026905307,81.67178673370495,Plainfield Lake,7,53,1613.0,1985-05-01,1985-06-01
1,-1.2172175687264826,280.01320980080186,278.79599223207543,Plainfield Lake,7,54,1643.0,1985-06-01,1985-07-01
